model_ref
1 1.000000 1
757 180 358 16
 3097167 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
 3109926 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
 3122686 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
 3135446 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
 3148206 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
 3160965 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
 3173725 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
 3186485 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
 3199244 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
 3212004 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
 3224764 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
 3237523 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
 3250283 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
 3263043 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
 3275803 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
 3288562 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
 3301322 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
 3314082 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
 3326841 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
 3339601 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
 3352361 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
 3365120 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
 3377880 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
 3390640 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
 3403400 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
 3416159 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
 3428919  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
 3441679  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
 3454438  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
 3467198  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
 3480000  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
 3480000  5572.07 13712.74  7285.91  57822.5    355.0 13729.63  7291.71  0.99586
 3489335  5567.27 13711.49  7285.85  57822.5    355.0 13727.07  7291.21  0.99618
 3498713  5562.46 13710.23  7285.80  57822.5    355.0 13724.49  7290.70  0.99650
 3508091  5557.67 13708.97  7285.72  57822.5    355.0 13721.89  7290.13  0.99682
 3517468  5552.85 13707.70  7285.57  57822.5    355.0 13719.28  7289.54  0.99715
 3526846  5548.06 13706.42  7285.39  57822.5    355.0 13716.64  7288.86  0.99749
 3536224  5543.24 13705.12  7285.16  57822.5    355.0 13713.91  7288.15  0.99784
 3545601  5538.40 13703.81  7284.88  57822.5    355.0 13711.15  7287.36  0.99819
 3554979  5533.56 13702.49  7284.53  57822.5    355.0 13708.31  7286.50  0.99856
 3564357  5528.71 13701.13  7284.11  57822.5    355.0 13705.41  7285.54  0.99894
 3573734  5523.85 13699.80  7283.65  57822.5    355.0 13702.43  7284.50  0.99933
 3583112  5518.97 13698.42  7283.09  57822.5    355.0 13699.34  7283.34  0.99976
 3592489  5514.06 13697.03  7282.46  57822.5    355.0 13696.19  7282.10  1.00018
 3601867  5509.15 13695.62  7281.75  57822.5    355.0 13692.93  7280.72  1.00064
 3611245  5504.19 13694.20  7280.96  57822.5    355.0 13689.57  7279.27  1.00111
 3620622  5499.22 13692.74  7280.10  57822.5    355.0 13686.10  7277.68  1.00160
 3630000  5494.24 13691.29  7279.16  57822.5    355.0 13682.56  7276.02  1.00212
 3630000  5494.24 13691.29  7279.16  57822.5    355.0 13682.56  7276.02  1.00212
 3639471  5489.20 13680.55  7273.75  57822.5    355.0 13669.63  7269.84  1.00266
 3648942  5484.14 13669.81  7268.30  57822.5    355.0 13656.67  7263.60  1.00319
 3658413  5479.09 13659.07  7262.85  57822.5    355.0 13643.68  7257.37  1.00376
 3667885  5474.01 13648.37  7257.36  57822.5    355.0 13630.72  7251.07  1.00432
 3677356  5468.95 13637.69  7251.89  57822.5    355.0 13617.72  7244.78  1.00489
 3686827  5463.88 13627.01  7246.41  57822.5    355.0 13604.74  7238.48  1.00547
 3696298  5458.82 13616.39  7240.94  57822.5    355.0 13591.79  7232.20  1.00605
 3705769  5453.73 13605.77  7235.53  57822.5    355.0 13578.86  7225.97  1.00661
 3715240  5448.70 13595.21  7230.14  57822.5    355.0 13566.02  7219.76  1.00718
 3724712  5443.67 13584.66  7224.80  57822.5    355.0 13553.20  7213.62  1.00776
 3734183  5438.65 13574.15  7219.51  57822.5    355.0 13540.48  7207.54  1.00831
 3743654  5433.64 13563.66  7214.27  57822.5    355.0 13527.82  7201.52  1.00885
 3753125  5428.63 13553.22  7209.11  57822.5    355.0 13515.26  7195.62  1.00939
 3762596  5423.67 13542.84  7204.03  57822.5    355.0 13502.82  7189.82  1.00991
 3772067  5418.72 13532.48  7199.09  57822.5    355.0 13490.47  7184.15  1.01042
 3781538  5413.80 13522.18  7194.19  57822.5    355.0 13478.25  7178.59  1.01089
 3791010  5408.92 13511.92  7189.42  57822.5    355.0 13466.19  7173.16  1.01136
 3800481  5404.05 13501.70  7184.76  57822.5    355.0 13454.24  7167.86  1.01180
 3809952  5399.22 13491.52  7180.16  57822.5    355.0 13442.40  7162.69  1.01222
 3819423  5394.39 13481.38  7175.69  57822.5    355.0 13430.71  7157.67  1.01263
 3828894  5389.62 13471.26  7171.30  57822.5    355.0 13419.10  7152.73  1.01301
 3838365  5384.84 13461.16  7166.97  57822.5    355.0 13407.60  7147.92  1.01337
 3847837  5380.11 13451.10  7162.74  57822.5    355.0 13396.22  7143.20  1.01372
 3857308  5375.36 13441.04  7158.56  57822.5    355.0 13384.93  7138.61  1.01403
 3866779  5370.64 13430.99  7154.47  57822.5    355.0 13373.75  7134.08  1.01433
 3876250  5365.95 13420.95  7150.43  57822.5    355.0 13362.63  7129.66  1.01461
 3885721  5361.27 13410.92  7146.44  57822.5    355.0 13351.63  7125.33  1.01487
 3895192  5356.60 13400.89  7142.52  57822.5    355.0 13340.69  7121.10  1.01511
 3904663  5351.96 13390.82  7138.66  57822.5    355.0 13329.83  7116.92  1.01532
 3914135  5347.32 13380.79  7134.83  57822.5    355.0 13319.03  7112.82  1.01552
 3923606  5342.70 13370.73  7131.03  57822.5    355.0 13308.33  7108.79  1.01569
 3933077  5338.08 13360.64  7127.29  57822.5    355.0 13297.67  7104.84  1.01586
 3942548  5333.47 13350.55  7123.58  57822.5    355.0 13287.09  7100.95  1.01600
 3952019  5328.87 13340.43  7119.89  57822.5    355.0 13276.57  7097.09  1.01610
 3961490  5324.27 13330.28  7116.22  57822.5    355.0 13266.09  7093.31  1.01620
 3970962  5319.70 13320.10  7112.56  57822.5    355.0 13255.66  7089.57  1.01628
 3980433  5315.13 13309.88  7108.93  57822.5    355.0 13245.28  7085.86  1.01633
 3989904  5310.56 13299.59  7105.32  57822.5    355.0 13234.91  7082.22  1.01637
 3999375  5305.97 13289.29  7101.72  57822.5    355.0 13224.61  7078.62  1.01639
 4008846  5301.40 13278.92  7098.09  57822.5    355.0 13214.31  7075.01  1.01638
 4018317  5296.82 13268.51  7094.49  57822.5    355.0 13204.09  7071.45  1.01635
 4027788  5292.26 13258.05  7090.88  57822.5    355.0 13193.85  7067.92  1.01629
 4037260  5287.69 13247.53  7087.25  57822.5    355.0 13183.63  7064.40  1.01622
 4046731  5283.10 13236.97  7083.63  57822.5    355.0 13173.46  7060.90  1.01615
 4056202  5278.54 13226.37  7080.01  57822.5    355.0 13163.30  7057.43  1.01605
 4065673  5273.95 13215.69  7076.37  57822.5    355.0 13153.14  7053.99  1.01594
 4075144  5269.38 13204.95  7072.72  57822.5    355.0 13142.99  7050.53  1.01578
 4084615  5264.80 13194.19  7069.04  57822.5    355.0 13132.86  7047.08  1.01564
 4094087  5260.21 13183.35  7065.36  57822.5    355.0 13122.74  7043.64  1.01547
 4103558  5255.63 13172.47  7061.66  57822.5    355.0 13112.62  7040.21  1.01528
 4113029  5251.03 13161.52  7057.95  57822.5    355.0 13102.50  7036.78  1.01508
 4122500  5246.43 13150.51  7054.20  57822.5    355.0 13092.37  7033.36  1.01487
 4131971  5241.83 13139.47  7050.44  57822.5    355.0 13082.25  7029.92  1.01465
 4141442  5237.21 13128.34  7046.66  57822.5    355.0 13072.11  7026.47  1.01439
 4150913  5232.58 13117.16  7042.80  57822.5    355.0 13061.98  7022.99  1.01414
 4160385  5227.96 13105.92  7038.98  57822.5    355.0 13051.82  7019.56  1.01387
 4169856  5223.35 13094.63  7035.09  57822.5    355.0 13041.64  7016.08  1.01360
 4179327  5218.69 13083.28  7031.18  57822.5    355.0 13031.46  7012.56  1.01330
 4188798  5214.05 13071.88  7027.22  57822.5    355.0 13021.27  7009.04  1.01301
 4198269  5209.39 13060.39  7023.24  57822.5    355.0 13011.03  7005.50  1.01269
 4207740  5204.71 13048.87  7019.20  57822.5    355.0 13000.79  7001.91  1.01238
 4217212  5200.03 13037.27  7015.13  57822.5    355.0 12990.51  6998.32  1.01204
 4226683  5195.34 13025.60  7011.03  57822.5    355.0 12980.19  6994.69  1.01169
 4236154  5190.63 13013.87  7006.87  57822.5    355.0 12969.83  6991.01  1.01136
 4245625  5185.92 13002.08  7002.67  57822.5    355.0 12959.47  6987.33  1.01100
 4255096  5181.20 12990.25  6998.41  57822.5    355.0 12949.05  6983.58  1.01064
 4264567  5176.45 12978.32  6994.10  57822.5    355.0 12938.58  6979.79  1.01026
 4274038  5171.70 12966.31  6989.74  57822.5    355.0 12928.07  6975.96  1.00989
 4283510  5166.94 12954.29  6985.34  57822.5    355.0 12917.52  6972.09  1.00951
 4292981  5162.15 12942.17  6980.89  57822.5    355.0 12906.94  6968.19  1.00912
 4302452  5157.35 12930.01  6976.36  57822.5    355.0 12896.31  6964.23  1.00873
 4311923  5152.54 12917.79  6971.82  57822.5    355.0 12885.63  6960.21  1.00834
 4321394  5147.74 12905.50  6967.21  57822.5    355.0 12874.90  6956.17  1.00795
 4330865  5142.90 12893.17  6962.57  57822.5    355.0 12864.12  6952.10  1.00756
 4340337  5138.04 12880.79  6957.88  57822.5    355.0 12853.29  6947.96  1.00715
 4349808  5133.18 12868.38  6953.17  57822.5    355.0 12842.45  6943.80  1.00673
 4359279  5128.32 12855.92  6948.37  57822.5    355.0 12831.55  6939.58  1.00634
 4368750  5123.45 12843.44  6943.60  57822.5    355.0 12820.60  6935.36  1.00594
 4378221  5118.56 12830.93  6938.75  57822.5    355.0 12809.62  6931.07  1.00554
 4387692  5113.67 12818.37  6933.90  57822.5    355.0 12798.60  6926.76  1.00516
 4397163  5108.75 12805.79  6929.00  57822.5    355.0 12787.53  6922.41  1.00477
 4406635  5103.83 12793.19  6924.08  57822.5    355.0 12776.42  6918.01  1.00438
 4416106  5098.91 12780.58  6919.14  57822.5    355.0 12765.27  6913.61  1.00399
 4425577  5093.98 12767.94  6914.16  57822.5    355.0 12754.09  6909.14  1.00362
 4435048  5089.04 12755.30  6909.17  57822.5    355.0 12742.85  6904.68  1.00326
 4444519  5084.08 12742.64  6904.17  57822.5    355.0 12731.60  6900.18  1.00290
 4453990  5079.12 12729.99  6899.14  57822.5    355.0 12720.30  6895.63  1.00253
 4463462  5074.17 12717.32  6894.10  57822.5    355.0 12708.96  6891.06  1.00220
 4472933  5069.19 12704.65  6889.03  57822.5    355.0 12697.57  6886.46  1.00186
 4482404  5064.22 12691.99  6883.95  57822.5    355.0 12686.15  6881.84  1.00154
 4491875  5059.23 12679.34  6878.87  57822.5    355.0 12674.71  6877.20  1.00122
 4501346  5054.26 12666.70  6873.79  57822.5    355.0 12663.22  6872.53  1.00091
 4510817  5049.26 12654.05  6868.72  57822.5    355.0 12651.69  6867.85  1.00063
 4520288  5044.26 12641.44  6863.60  57822.5    355.0 12640.12  6863.13  1.00035
 4529760  5039.25 12628.86  6858.52  57822.5    355.0 12628.53  6858.39  1.00007
 4539231  5034.26 12616.28  6853.41  57822.5    355.0 12616.91  6853.64  0.99983
 4548702  5029.26 12603.74  6848.34  57822.5    355.0 12605.23  6848.89  0.99961
 4558173  5024.24 12591.22  6843.26  57822.5    355.0 12593.51  6844.08  0.99940
 4567644  5019.24 12578.71  6838.17  57822.5    355.0 12581.79  6839.26  0.99919
 4577115  5014.21 12566.27  6833.08  57822.5    355.0 12570.01  6834.44  0.99900
 4586587  5009.20 12553.82  6828.00  57822.5    355.0 12558.22  6829.59  0.99883
 4596058  5004.20 12541.41  6822.94  57822.5    355.0 12546.39  6824.74  0.99867
 4605529  4999.16 12529.00  6817.88  57822.5    355.0 12534.50  6819.86  0.99854
 4615000  4994.13 12516.64  6812.83  57822.5    355.0 12522.60  6814.98  0.99841
 4624471  4989.10 12504.31  6807.77  57822.5    355.0 12510.66  6810.08  0.99830
 4633942  4984.07 12491.98  6802.72  57822.5    355.0 12498.70  6805.17  0.99821
 4643413  4979.04 12479.66  6797.68  57822.5    355.0 12486.70  6800.23  0.99812
 4652885  4974.02 12467.37  6792.65  57822.5    355.0 12474.67  6795.29  0.99805
 4662356  4968.96 12455.08  6787.63  57822.5    355.0 12462.61  6790.36  0.99799
 4671827  4963.93 12442.82  6782.60  57822.5    355.0 12450.52  6785.40  0.99794
 4681298  4958.89 12430.57  6777.58  57822.5    355.0 12438.41  6780.44  0.99790
 4690769  4953.84 12418.33  6772.57  57822.5    355.0 12426.25  6775.46  0.99788
 4700240  4948.79 12406.09  6767.57  57822.5    355.0 12414.07  6770.47  0.99785
 4709712  4943.76 12393.87  6762.59  57822.5    355.0 12401.86  6765.49  0.99784
 4719183  4938.71 12381.65  6757.59  57822.5    355.0 12389.63  6760.49  0.99786
 4728654  4933.64 12369.45  6752.60  57822.5    355.0 12377.37  6755.47  0.99787
 4738125  4928.58 12357.25  6747.64  57822.5    355.0 12365.08  6750.47  0.99791
 4747596  4923.52 12345.07  6742.67  57822.5    355.0 12352.75  6745.47  0.99791
 4757067  4918.47 12332.86  6737.72  57822.5    355.0 12340.40  6740.44  0.99796
 4766538  4913.40 12320.68  6732.75  57822.5    355.0 12328.03  6735.44  0.99801
 4776010  4908.35 12308.49  6727.82  57822.5    355.0 12315.63  6730.40  0.99807
 4785481  4903.29 12296.30  6722.87  57822.5    355.0 12303.22  6725.39  0.99813
 4794952  4898.23 12284.11  6717.94  57822.5    355.0 12290.74  6720.36  0.99821
 4804423  4893.16 12271.90  6713.03  57822.5    355.0 12278.25  6715.34  0.99827
 4813894  4888.10 12259.71  6708.13  57822.5    355.0 12265.75  6710.32  0.99835
 4823365  4883.03 12247.50  6703.21  57822.5    355.0 12253.22  6705.29  0.99844
 4832837  4877.97 12235.28  6698.32  57822.5    355.0 12240.65  6700.26  0.99854
 4842308  4872.89 12223.07  6693.43  57822.5    355.0 12228.08  6695.24  0.99863
 4851779  4867.81 12210.82  6688.54  57822.5    355.0 12215.47  6690.23  0.99874
 4861250  4862.74 12198.59  6683.68  57822.5    355.0 12202.83  6685.22  0.99884
 4870721  4857.66 12186.34  6678.82  57822.5    355.0 12190.17  6680.20  0.99896
 4880192  4852.59 12174.07  6673.96  57822.5    355.0 12177.49  6675.18  0.99907
 4889663  4847.52 12161.78  6669.09  57822.5    355.0 12164.75  6670.17  0.99917
 4899135  4842.44 12149.48  6664.23  57822.5    355.0 12152.00  6665.14  0.99930
 4908606  4837.35 12137.15  6659.36  57822.5    355.0 12139.21  6660.11  0.99943
 4918077  4832.26 12124.78  6654.48  57822.5    355.0 12126.38  6655.07  0.99955
 4927548  4827.14 12112.40  6649.63  57822.5    355.0 12113.52  6650.02  0.99969
 4937019  4822.04 12099.99  6644.72  57822.5    355.0 12100.60  6644.93  0.99983
 4946490  4816.94 12087.54  6639.82  57822.5    355.0 12087.66  6639.84  0.99996
 4955962  4811.82 12075.05  6634.92  57822.5    355.0 12074.65  6634.75  1.00012
 4965433  4806.71 12062.54  6630.00  57822.5    355.0 12061.61  6629.64  1.00026
 4974904  4801.57 12049.98  6625.05  57822.5    355.0 12048.51  6624.52  1.00041
 4984375  4796.43 12037.39  6620.09  57822.5    355.0 12035.37  6619.33  1.00055
 4993846  4791.29 12024.75  6615.09  57822.5    355.0 12022.18  6614.14  1.00071
 5003317  4786.13 12012.05  6610.09  57822.5    355.0 12008.92  6608.92  1.00086
 5012788  4780.97 11999.30  6605.03  57822.5    355.0 11995.61  6603.66  1.00102
 5022260  4775.78 11986.52  6599.98  57822.5    355.0 11982.23  6598.39  1.00118
 5031731  4770.61 11973.66  6594.88  57822.5    355.0 11968.79  6593.07  1.00135
 5041202  4765.41 11960.75  6589.74  57822.5    355.0 11955.30  6587.72  1.00151
 5050673  4760.18 11947.77  6584.57  57822.5    355.0 11941.71  6582.33  1.00168
 5060144  4754.98 11934.75  6579.02  57822.5    355.0 11928.09  6576.56  1.00185
 5069615  4749.74 11921.67  6573.75  57822.5    355.0 11914.39  6571.06  1.00203
 5079087  4744.51 11908.50  6568.47  57822.5    355.0 11900.61  6565.55  1.00221
 5088558  4739.22 11895.28  6563.11  57822.5    355.0 11886.78  6559.95  1.00239
 5098029  4733.96 11882.00  6557.72  57822.5    355.0 11872.83  6554.34  1.00255
 5107500  4728.67 11868.63  6552.28  57822.5    355.0 11858.85  6548.67  1.00275
 5116971  4723.34 11855.19  6546.78  57822.5    355.0 11844.80  6542.94  1.00292
 5126442  4718.02 11841.67  6541.25  57822.5    355.0 11830.64  6537.18  1.00310
 5135913  4712.66 11828.09  6535.67  57822.5    355.0 11816.42  6531.35  1.00329
 5145385  4707.31 11814.43  6530.03  57822.5    355.0 11802.12  6525.46  1.00348
 5154856  4701.92 11800.68  6524.31  57822.5    355.0 11787.72  6519.50  1.00365
 5164327  4696.48 11786.85  6518.55  57822.5    355.0 11773.26  6513.50  1.00385
 5173798  4691.07 11772.97  6512.76  57822.5    355.0 11758.71  6507.48  1.00404
 5183269  4685.62 11759.03  6506.92  57822.5    355.0 11744.09  6501.37  1.00423
 5192740  4680.13 11745.08  6501.05  57822.5    355.0 11729.42  6495.25  1.00444
 5202212  4674.65 11731.06  6495.16  57822.5    355.0 11714.70  6489.09  1.00466
 5211683  4669.14 11717.02  6489.26  57822.5    355.0 11699.89  6482.90  1.00487
 5221154  4663.65 11703.01  6483.36  57822.5    355.0 11685.09  6476.71  1.00511
 5230625  4658.11 11688.98  6477.48  57822.5    355.0 11670.21  6470.50  1.00535
 5240096  4652.58 11674.99  6471.59  57822.5    355.0 11655.33  6464.28  1.00561
 5249567  4647.03 11661.01  6465.73  57822.5    355.0 11640.39  6458.06  1.00589
 5259038  4641.49 11647.06  6459.90  57822.5    355.0 11625.46  6451.86  1.00619
 5268510  4635.96 11633.16  6454.09  57822.5    355.0 11610.50  6445.67  1.00650
 5277981  4630.39 11619.34  6448.38  57822.5    355.0 11595.53  6439.51  1.00684
 5287452  4624.83 11605.56  6442.68  57822.5    355.0 11580.54  6433.36  1.00721
 5296923  4619.27 11591.91  6437.05  57822.5    355.0 11565.57  6427.24  1.00760
 5306394  4613.72 11578.34  6431.50  57822.5    355.0 11550.60  6421.19  1.00801
 5315865  4608.16 11564.84  6426.01  57822.5    355.0 11535.63  6415.15  1.00844
 5325337  4602.58 11551.48  6420.65  57822.5    355.0 11520.67  6409.18  1.00892
 5334808  4597.03 11538.25  6415.34  57822.5    355.0 11505.77  6403.26  1.00943
 5344279  4591.48 11525.14  6410.17  57822.5    355.0 11490.87  6397.39  1.00995
 5353750  4585.94 11512.19  6405.10  57822.5    355.0 11476.00  6391.60  1.01053
 5363221  4580.40 11499.39  6400.13  57822.5    355.0 11461.19  6385.90  1.01114
 5372692  4574.87 11486.74  6395.32  57822.5    355.0 11446.39  6380.26  1.01178
 5382163  4569.36 11474.27  6390.63  57822.5    355.0 11431.65  6374.72  1.01246
 5391635  4563.85 11461.96  6386.05  57822.5    355.0 11416.97  6369.25  1.01318
 5401106  4558.33 11449.78  6381.58  57822.5    355.0 11402.31  6363.84  1.01393
 5410577  4552.84 11437.69  6377.18  57822.5    355.0 11387.66  6358.51  1.01470
 5420048  4547.34 11425.62  6372.86  57822.5    355.0 11373.06  6353.21  1.01546
 5429519  4541.81 11413.59  6368.58  57822.5    355.0 11358.45  6347.96  1.01626
 5438990  4536.25 11401.56  6364.31  57822.5    355.0 11343.81  6342.74  1.01705
 5448462  4530.70 11389.48  6360.09  57822.5    355.0 11329.20  6337.52  1.01783
 5457933  4525.10 11377.31  6355.80  57822.5    355.0 11314.52  6332.32  1.01859
 5467404  4519.50 11365.02  6351.48  57822.5    355.0 11299.86  6327.12  1.01932
 5476875  4513.85 11352.60  6347.14  57822.5    355.0 11285.15  6321.87  1.02003
 5486346  4508.17 11339.98  6342.72  57822.5    355.0 11270.36  6316.64  1.02071
 5495817  4502.44 11327.18  6338.22  57822.5    355.0 11255.55  6311.39  1.02133
 5505288  4496.69 11314.11  6333.60  57822.5    355.0 11240.66  6306.06  1.02193
 5514760  4490.85 11300.77  6328.86  57822.5    355.0 11225.70  6300.69  1.02244
 5524231  4484.99 11287.14  6323.97  57822.5    355.0 11210.66  6295.26  1.02289
 5533702  4479.05 11273.18  6318.91  57822.5    355.0 11195.53  6289.77  1.02328
 5543173  4473.07 11258.83  6313.67  57822.5    355.0 11180.28  6284.18  1.02357
 5552644  4467.01 11244.09  6308.25  57822.5    355.0 11164.95  6278.52  1.02379
 5562115  4460.86 11228.92  6302.60  57822.5    355.0 11149.50  6272.76  1.02392
 5571587  4454.64 11213.30  6296.73  57822.5    355.0 11133.93  6266.90  1.02393
 5581058  4448.37 11197.21  6290.63  57822.5    355.0 11118.26  6260.94  1.02383
 5590529  4441.99 11180.68  6284.32  57822.5    355.0 11102.47  6254.89  1.02365
 5600000  4435.54 11163.81  6277.83  57822.5    355.0 11086.61  6248.76  1.02339
 5600000  4435.53 11163.81  6277.83  57822.5    355.0 11086.61  6248.76  1.02339
 5607562  4430.32 11145.89  6257.65  57822.5    355.0 11069.66  6229.01  1.02311
 5615125  4425.04 11127.57  6238.32  57822.5    355.0 11052.39  6210.11  1.02283
 5622688  4419.76 11108.56  6219.22  57822.5    355.0 11034.52  6191.48  1.02252
 5630250  4414.44 11089.59  6200.15  57822.5    355.0 11016.71  6172.89  1.02219
 5637812  4409.07 11069.51  6181.18  57822.5    355.0 10997.82  6154.38  1.02186
 5645375  4403.66 11049.53  6162.28  57822.5    355.0 10978.96  6135.92  1.02156
 5652938  4398.25 11028.16  6142.16  57822.5    355.0 10958.66  6116.26  1.02126
 5660500  4392.77 11007.04  6122.23  57822.5    355.0 10938.55  6096.74  1.02100
 5668062  4387.29 10986.23  6102.52  57822.5    355.0 10918.60  6077.38  1.02078
 5675625  4381.75 10965.75  6083.01  57822.5    355.0 10898.81  6058.16  1.02059
 5683188  4376.23 10945.64  6063.73  57822.5    355.0 10879.19  6039.08  1.02047
 5690750  4370.68 10925.94  6044.75  57822.5    355.0 10859.82  6020.26  1.02042
 5698312  4365.09 10906.70  6026.05  57822.5    355.0 10840.60  6001.62  1.02046
 5705875  4359.52 10887.90  6007.59  57822.5    355.0 10821.58  5983.10  1.02053
 5713438  4353.92 10869.57  5989.42  57822.5    355.0 10802.72  5964.77  1.02075
 5721000  4348.31 10851.70  5971.47  57822.5    355.0 10784.00  5946.53  1.02105
 5721000  4055.48 10359.65  5593.80    943.0    165.0 10295.03  5570.44  1.02105
 5724572  4051.12 10343.53  5585.45    943.0    165.0 10278.47  5561.94  1.02124
 5728143  4046.77 10327.47  5577.14    943.0    165.0 10261.90  5553.41  1.02146
 5731714  4042.45 10311.53  5568.88    943.0    165.0 10245.34  5544.92  1.02167
 5735286  4038.10 10295.65  5560.64    943.0    165.0 10228.79  5536.46  1.02193
 5738857  4033.79 10279.86  5552.45    943.0    165.0 10212.23  5528.00  1.02221
 5742428  4029.46 10264.19  5544.33    943.0    165.0 10195.71  5519.54  1.02254
 5746000  4025.16 10248.56  5536.25    943.0    165.0 10179.15  5511.13  1.02288
 5749572  4020.85 10233.06  5528.19    943.0    165.0 10162.62  5502.70  1.02326
 5753143  4016.55 10217.65  5520.19    943.0    165.0 10146.10  5494.29  1.02367
 5756714  4012.28 10202.30  5512.23    943.0    165.0 10129.57  5485.91  1.02411
 5760286  4007.97 10187.04  5504.30    943.0    165.0 10113.03  5477.52  1.02458
 5763857  4003.72 10171.88  5496.39    943.0    165.0 10096.52  5469.12  1.02507
 5767428  3999.45 10156.75  5488.54    943.0    165.0 10080.01  5460.73  1.02557
 5771000  3995.18 10141.65  5480.68    943.0    165.0 10063.49  5452.36  1.02608
 5777334  3987.59 10114.97  5466.77    943.0    165.0 10034.18  5437.48  1.02705
 5783666  3980.03 10088.46  5452.98    943.0    165.0 10004.98  5422.72  1.02803
 5790000  3972.47 10062.09  5439.28    943.0    165.0  9975.95  5408.05  1.02902
 5796334  3964.87 10035.75  5425.69    943.0    165.0  9947.02  5393.53  1.02999
 5802666  3957.28 10009.47  5412.16    943.0    165.0  9918.22  5379.07  1.03095
 5809000  3949.66  9983.14  5398.68    943.0    165.0  9889.58  5364.73  1.03181
 5815334  3942.03  9956.80  5385.22    943.0    165.0  9861.11  5350.45  1.03265
 5821666  3934.37  9930.35  5371.78    943.0    165.0  9832.78  5336.34  1.03339
 5828000  3926.66  9903.75  5358.34    943.0    165.0  9804.60  5322.33  1.03404
 5834334  3918.89  9877.00  5344.91    943.0    165.0  9776.65  5308.42  1.03456
 5840666  3911.13  9850.06  5331.46    943.0    165.0  9748.89  5294.66  1.03491
 5847000  3903.33  9822.90  5318.02    943.0    165.0  9721.35  5281.09  1.03517
 5853334  3895.47  9795.49  5304.56    943.0    165.0  9694.04  5267.63  1.03522
 5859666  3887.58  9767.78  5291.05    943.0    165.0  9666.99  5254.36  1.03509
 5866000  3879.63  9739.74  5277.48    943.0    165.0  9640.19  5241.22  1.03476
 5872334  3871.64  9711.31  5263.83    943.0    165.0  9613.60  5228.23  1.03419
 5878666  3863.61  9682.48  5250.09    943.0    165.0  9587.24  5215.39  1.03341
 5885000  3855.50  9653.13  5236.18    943.0    165.0  9561.12  5202.65  1.03237
 5891334  3847.33  9623.16  5222.03    943.0    165.0  9535.08  5189.92  1.03103
 5897666  3839.14  9592.47  5207.57    943.0    165.0  9509.15  5177.16  1.02943
 5904000  3830.85  9561.00  5192.70    943.0    165.0  9483.24  5164.32  1.02753
 5910334  3822.51  9528.72  5177.39    943.0    165.0  9457.29  5151.31  1.02533
 5916666  3814.08  9495.80  5161.64    943.0    165.0  9431.17  5138.03  1.02288
 5923000  3805.65  9461.99  5145.31    943.0    165.0  9404.84  5124.43  1.02024
 5929334  3797.09  9427.28  5128.39    943.0    165.0  9378.23  5110.48  1.01746
 5935666  3788.49  9391.70  5110.83    943.0    165.0  9351.26  5096.05  1.01455
 5942000  3779.78  9355.33  5092.60    943.0    165.0  9323.84  5081.09  1.01154
 5948334  3771.04  9318.13  5073.68    943.0    165.0  9295.85  5065.56  1.00847
 5954666  3762.22  9280.20  5054.01    943.0    165.0  9267.23  5049.29  1.00536
 5961000  3753.34  9241.51  5033.52    943.0    165.0  9237.88  5032.24  1.00227
 5961000  3639.89  8956.39  4820.82    943.0    165.0  8952.88  4819.58  1.00227
