80100
 -88.00  +32.00 4  2.6198  5.5098  3.2641  3.2528
 -88.00  +34.00 0  3.0420  7.2486  4.1589  4.1569
 -88.00  +34.00 1  2.9411  6.9056  3.9885  3.9774
 -88.00  +34.00 2  2.6672  5.7601  3.4053  3.3769
 -88.00  +34.00 3  2.6097  5.4535  3.2350  3.2178
 -88.00  +34.00 4  2.6199  5.5103  3.2644  3.2530
 -88.00  +36.00 0  3.0407  7.2446  4.1569  4.1547
 -88.00  +36.00 1  2.9404  6.9030  3.9873  3.9759
 -88.00  +36.00 2  2.6676  5.7617  3.4063  3.3776
 -88.00  +36.00 3  2.6099  5.4546  3.2357  3.2183
 -88.00  +36.00 4  2.6200  5.5107  3.2647  3.2532
 -88.00  +38.00 0  3.0396  7.2409  4.1551  4.1527
 -88.00  +38.00 1  2.9398  6.9007  3.9862  3.9746
 -88.00  +38.00 2  2.6679  5.7634  3.4073  3.3783
 -88.00  +38.00 3  2.6101  5.4557  3.2364  3.2188
 -88.00  +38.00 4  2.6201  5.5112  3.2649  3.2534
 -88.00  +40.00 0  3.0386  7.2375  4.1534  4.1510
 -88.00  +40.00 1  2.9392  6.8987  3.9852  3.9735
 -88.00  +40.00 2  2.6682  5.7650  3.4082  3.3790
 -88.00  +40.00 3  2.6103  5.4568  3.2370  3.2194
 -88.00  +40.00 4  2.6201  5.5116  3.2652  3.2535
 -88.00  +42.00 0  3.0376  7.2345  4.1519  4.1493
 -88.00  +42.00 1  2.9387  6.8969  3.9844  3.9725
 -88.00  +42.00 2  2.6685  5.7667  3.4092  3.3797
 -88.00  +42.00 3  2.6105  5.4579  3.2377  3.2199
 -88.00  +42.00 4  2.6202  5.5120  3.2654  3.2537
 -88.00  +44.00 0  3.0368  7.2317  4.1505  4.1479
 -88.00  +44.00 1  2.9383  6.8954  3.9837  3.9716
 -88.00  +44.00 2  2.6689  5.7684  3.4102  3.3804
 -88.00  +44.00 3  2.6107  5.4590  3.2383  3.2204
 -88.00  +44.00 4  2.6203  5.5124  3.2657  3.2539
 -88.00  +46.00 0  3.0361  7.2293  4.1493  4.1466
 -88.00  +46.00 1  2.9379  6.8941  3.9831  3.9709
 -88.00  +46.00 2  2.6692  5.7701  3.4112  3.3812
 -88.00  +46.00 3  2.6109  5.4600  3.2389  3.2209
 -88.00  +46.00 4  2.6204  5.5128  3.2659  3.2541
 -88.00  +48.00 0  3.0354  7.2271  4.1482  4.1454
 -88.00  +48.00 1  2.9376  6.8930  3.9825  3.9702
 -88.00  +48.00 2  2.6696  5.7720  3.4123  3.3821
 -88.00  +48.00 3  2.6111  5.4611  3.2395  3.2214
 -88.00  +48.00 4  2.6204  5.5132  3.2662  3.2543
 -88.00  +50.00 0  3.0348  7.2251  4.1473  4.1444
 -88.00  +50.00 1  2.9373  6.8921  3.9821  3.9697
 -88.00  +50.00 2  2.6700  5.7739  3.4134  3.3830
 -88.00  +50.00 3  2.6113  5.4621  3.2401  3.2219
 -88.00  +50.00 4  2.6205  5.5136  3.2664  3.2545
 -88.00  +52.00 0  3.0343  7.2233  4.1464  4.1434
 -88.00  +52.00 1  2.9372  6.8914  3.9818  3.9693
 -88.00  +52.00 2  2.6704  5.7759  3.4145  3.3839
 -88.00  +52.00 3  2.6114  5.4632  3.2407  3.2225
 -88.00  +52.00 4  2.6206  5.5140  3.2666  3.2547
 -88.00  +54.00 0  3.0338  7.2218  4.1456  4.1426
 -88.00  +54.00 1  2.9370  6.8909  3.9816  3.9690
 -88.00  +54.00 2  2.6708  5.7781  3.4157  3.3850
 -88.00  +54.00 3  2.6116  5.4643  3.2414  3.2230
 -88.00  +54.00 4  2.6207  5.5144  3.2669  3.2548
 -88.00  +56.00 0  3.0334  7.2204  4.1449  4.1419
 -88.00  +56.00 1  2.9369  6.8906  3.9815  3.9688
 -88.00  +56.00 2  2.6713  5.7804  3.4169  3.3861
 -88.00  +56.00 3  2.6118  5.4654  3.2420  3.2236
 -88.00  +56.00 4  2.6207  5.5148  3.2671  3.2550
 -88.00  +58.00 0  3.0330  7.2191  4.1443  4.1412
 -88.00  +58.00 1  2.9369  6.8904  3.9814  3.9687
 -88.00  +58.00 2  2.6717  5.7828  3.4182  3.3873
 -88.00  +58.00 3  2.6120  5.4666  3.2426  3.2242
 -88.00  +58.00 4  2.6208  5.5152  3.2673  3.2552
 -88.00  +60.00 0  3.0326  7.2179  4.1437  4.1406
 -88.00  +60.00 1  2.9369  6.8904  3.9814  3.9687
 -88.00  +60.00 2  2.6722  5.7853  3.4196  3.3887
 -88.00  +60.00 3  2.6122  5.4677  3.2433  3.2248
 -88.00  +60.00 4  2.6209  5.5155  3.2675  3.2554
 -88.00  +62.00 0  3.0323  7.2168  4.1431  4.1401
 -88.00  +62.00 1  2.9369  6.8905  3.9814  3.9687
 -88.00  +62.00 2  2.6728  5.7880  3.4211  3.3901
 -88.00  +62.00 3  2.6125  5.4689  3.2440  3.2255
 -88.00  +62.00 4  2.6209  5.5159  3.2677  3.2556
 -88.00  +64.00 0  3.0320  7.2159  4.1426  4.1396
 -88.00  +64.00 1  2.9369  6.8907  3.9815  3.9688
 -88.00  +64.00 2  2.6733  5.7909  3.4226  3.3916
