40962
   0.825915E+02   0.719232E+02 7
   0.862817E+02   0.720290E+02 7
   0.900000E+02   0.720644E+02 7
   0.937183E+02   0.720290E+02 7
   0.974085E+02   0.719232E+02 7
   0.101044E+03   0.717482E+02 7
   0.104600E+03   0.715060E+02 7
   0.108055E+03   0.711993E+02 7
   0.111393E+03   0.708310E+02 7
   0.114601E+03   0.704047E+02 7
   0.117669E+03   0.699241E+02 7
   0.120592E+03   0.693930E+02 7
   0.123369E+03   0.688151E+02 7
   0.126000E+03   0.681942E+02 7
   0.540000E+02   0.672031E+02 7
   0.565201E+02   0.678208E+02 7
   0.591724E+02   0.683977E+02 7
   0.619577E+02   0.689304E+02 7
   0.648744E+02   0.694156E+02 7
   0.679183E+02   0.698497E+02 7
   0.710823E+02   0.702293E+02 7
   0.743560E+02   0.705514E+02 7
   0.777254E+02   0.708130E+02 7
   0.811734E+02   0.710115E+02 7
   0.846799E+02   0.711450E+02 7
   0.882226E+02   0.712121E+02 7
   0.917774E+02   0.712121E+02 7
   0.953201E+02   0.711450E+02 7
   0.988266E+02   0.710115E+02 7
   0.102275E+03   0.708130E+02 7
   0.105644E+03   0.705514E+02 7
   0.108918E+03   0.702293E+02 7
   0.112082E+03   0.698497E+02 7
   0.115126E+03   0.694156E+02 7
   0.118042E+03   0.689304E+02 7
   0.120828E+03   0.683977E+02 7
   0.123480E+03   0.678208E+02 7
   0.126000E+03   0.672031E+02 7
   0.540000E+02   0.662119E+02 7
   0.564191E+02   0.668262E+02 7
   0.589585E+02   0.674017E+02 7
   0.616187E+02   0.679354E+02 7
   0.643986E+02   0.684241E+02 7
   0.672949E+02   0.688647E+02 7
   0.703017E+02   0.692541E+02 7
   0.734106E+02   0.695894E+02 7
   0.766103E+02   0.698679E+02 7
   0.798867E+02   0.700872E+02 7
   0.832232E+02   0.702454E+02 7
   0.866011E+02   0.703409E+02 7
   0.900000E+02   0.703728E+02 7
   0.933989E+02   0.703409E+02 7
   0.967768E+02   0.702454E+02 7
   0.100113E+03   0.700872E+02 7
   0.103390E+03   0.698679E+02 7
   0.106589E+03   0.695894E+02 7
   0.109698E+03   0.692541E+02 7
   0.112705E+03   0.688647E+02 7
   0.115601E+03   0.684241E+02 7
   0.118381E+03   0.679354E+02 7
   0.121042E+03   0.674017E+02 7
   0.123581E+03   0.668262E+02 7
   0.126000E+03   0.662119E+02 7
   0.540000E+02   0.652207E+02 7
   0.563267E+02   0.658314E+02 7
   0.587631E+02   0.664051E+02 7
   0.613097E+02   0.669390E+02 7
   0.639656E+02   0.674304E+02 7
   0.667281E+02   0.678763E+02 7
   0.695924E+02   0.682740E+02 7
   0.725517E+02   0.686208E+02 7
   0.755966E+02   0.689142E+02 7
   0.787156E+02   0.691519E+02 7
   0.818949E+02   0.693319E+02 7
   0.851187E+02   0.694529E+02 7
   0.883698E+02   0.695136E+02 7
   0.916302E+02   0.695136E+02 7
   0.948813E+02   0.694529E+02 7
   0.981051E+02   0.693319E+02 7
   0.101284E+03   0.691519E+02 7
   0.104403E+03   0.689142E+02 7
   0.107448E+03   0.686208E+02 7
   0.110408E+03   0.682740E+02 7
   0.113272E+03   0.678763E+02 7
   0.116034E+03   0.674304E+02 7
   0.118690E+03   0.669390E+02 7
   0.121237E+03   0.664051E+02 7
   0.123673E+03   0.658314E+02 7
   0.126000E+03   0.652207E+02 7
   0.540000E+02   0.642296E+02 7
   0.562418E+02   0.648363E+02 7
   0.585840E+02   0.654078E+02 7
   0.610269E+02   0.659414E+02 7
   0.635699E+02   0.664347E+02 7
   0.662107E+02   0.668850E+02 7
   0.689455E+02   0.672897E+02 7
   0.717685E+02   0.676464E+02 7
   0.746720E+02   0.679528E+02 7
   0.776464E+02   0.682066E+02 7
   0.806803E+02   0.684061E+02 7
   0.837604E+02   0.685498E+02 7
   0.868722E+02   0.686364E+02 7
   0.900000E+02   0.686654E+02 7
   0.931278E+02   0.686364E+02 7
   0.962396E+02   0.685498E+02 7
   0.993197E+02   0.684061E+02 7
   0.102354E+03   0.682066E+02 7
   0.105328E+03   0.679528E+02 7
   0.108232E+03   0.676464E+02 7
   0.111054E+03   0.672897E+02 7
   0.113789E+03   0.668850E+02 7
   0.116430E+03   0.664347E+02 7
   0.118973E+03   0.659414E+02 7
   0.121416E+03   0.654078E+02 7
   0.123758E+03   0.648363E+02 7
   0.126000E+03   0.642296E+02 7
   0.540000E+02   0.632384E+02 7
   0.561637E+02   0.638410E+02 7
   0.584193E+02   0.644098E+02 7
   0.607674E+02   0.649427E+02 7
   0.632072E+02   0.654371E+02 7
   0.657369E+02   0.658908E+02 7
   0.683534E+02   0.663014E+02 7
   0.710518E+02   0.666667E+02 7
   0.738258E+02   0.669843E+02 7
   0.766674E+02   0.672524E+02 7
   0.795669E+02   0.674692E+02 7
   0.825131E+02   0.676332E+02 7
   0.854938E+02   0.677432E+02 7
   0.884956E+02   0.677984E+02 7
   0.915044E+02   0.677984E+02 7
   0.945062E+02   0.677432E+02 7
   0.974869E+02   0.676332E+02 7
   0.100433E+03   0.674692E+02 7
   0.103333E+03   0.672524E+02 7
   0.106174E+03   0.669843E+02 7
   0.108948E+03   0.666667E+02 7
   0.111647E+03   0.663014E+02 7
   0.114263E+03   0.658908E+02 7
   0.116793E+03   0.654371E+02 7
   0.119233E+03   0.649427E+02 7
   0.121581E+03   0.644098E+02 7
   0.123836E+03   0.638410E+02 7
   0.126000E+03   0.632384E+02 7
   0.540000E+02   0.622472E+02 7
   0.560915E+02   0.628454E+02 7
   0.582675E+02   0.634113E+02 7
   0.605283E+02   0.639429E+02 7
   0.628736E+02   0.644379E+02 7
   0.653016E+02   0.648942E+02 7
   0.678098E+02   0.653096E+02 7
   0.703941E+02   0.656821E+02 7
   0.730492E+02   0.660096E+02 7
   0.757684E+02   0.662902E+02 7
   0.785435E+02   0.665223E+02 7
   0.813652E+02   0.667045E+02 7
   0.842229E+02   0.668355E+02 7
   0.871052E+02   0.669144E+02 7
   0.900000E+02   0.669408E+02 7
   0.928948E+02   0.669144E+02 7
   0.957771E+02   0.668355E+02 7
   0.986348E+02   0.667045E+02 7
   0.101456E+03   0.665223E+02 7
   0.104232E+03   0.662902E+02 7
   0.106951E+03   0.660096E+02 7
   0.109606E+03   0.656821E+02 7
   0.112190E+03   0.653096E+02 7
   0.114698E+03   0.648942E+02 7
   0.117126E+03   0.644379E+02 7
   0.119472E+03   0.639429E+02 7
   0.121733E+03   0.634113E+02 7
   0.123909E+03   0.628454E+02 7
   0.126000E+03   0.622472E+02 7
   0.540000E+02   0.612560E+02 7
   0.560246E+02   0.618496E+02 7
   0.581270E+02   0.624122E+02 7
   0.603076E+02   0.629420E+02 7
   0.625658E+02   0.634370E+02 7
   0.649004E+02   0.638951E+02 7
   0.673091E+02   0.643144E+02 7
   0.697886E+02   0.646930E+02 7
   0.723343E+02   0.650290E+02 7
   0.749406E+02   0.653207E+02 7
   0.776007E+02   0.655664E+02 7
   0.803064E+02   0.657647E+02 7
   0.830490E+02   0.659146E+02 7
   0.858184E+02   0.660150E+02 7
   0.886043E+02   0.660654E+02 7
   0.913957E+02   0.660654E+02 7
   0.941816E+02   0.660150E+02 7
   0.969510E+02   0.659146E+02 7
   0.996936E+02   0.657647E+02 7
   0.102399E+03   0.655664E+02 7
   0.105059E+03   0.653207E+02 7
   0.107666E+03   0.650290E+02 7
   0.110211E+03   0.646930E+02 7
   0.112691E+03   0.643144E+02 7
   0.115100E+03   0.638951E+02 7
   0.117434E+03   0.634370E+02 7
   0.119692E+03   0.629420E+02 7
   0.121873E+03   0.624122E+02 7
   0.123975E+03   0.618496E+02 7
   0.126000E+03   0.612560E+02 7
   0.540000E+02   0.602649E+02 7
   0.559625E+02   0.608536E+02 7
   0.579968E+02   0.614126E+02 7
   0.601031E+02   0.619402E+02 7
   0.622811E+02   0.624346E+02 7
   0.645296E+02   0.628938E+02 7
   0.668468E+02   0.633162E+02 7
   0.692297E+02   0.636999E+02 7
   0.716746E+02   0.640432E+02 7
   0.741766E+02   0.643444E+02 7
   0.767299E+02   0.646021E+02 7
   0.793277E+02   0.648149E+02 7
   0.819624E+02   0.649817E+02 7
   0.846255E+02   0.651015E+02 7
   0.873079E+02   0.651736E+02 7
   0.900000E+02   0.651977E+02 7
   0.926921E+02   0.651736E+02 7
   0.953745E+02   0.651015E+02 7
   0.980376E+02   0.649817E+02 7
   0.100672E+03   0.648149E+02 7
   0.103270E+03   0.646021E+02 7
   0.105823E+03   0.643444E+02 7
   0.108325E+03   0.640432E+02 7
   0.110770E+03   0.636999E+02 7
   0.113153E+03   0.633162E+02 7
   0.115470E+03   0.628938E+02 7
   0.117719E+03   0.624346E+02 7
   0.119897E+03   0.619402E+02 7
   0.122003E+03   0.614126E+02 7
   0.124037E+03   0.608536E+02 7
   0.126000E+03   0.602649E+02 7
   0.540000E+02   0.592737E+02 7
   0.559047E+02   0.598573E+02 7
   0.578757E+02   0.604124E+02 7
   0.599133E+02   0.609374E+02 7
   0.620171E+02   0.614307E+02 7
   0.641861E+02   0.618905E+02 7
   0.664187E+02   0.623151E+02 7
   0.687125E+02   0.627030E+02 7
   0.710641E+02   0.630524E+02 7
   0.734696E+02   0.633620E+02 7
   0.759239E+02   0.636302E+02 7
   0.784212E+02   0.638559E+02 7
   0.809550E+02   0.640378E+02 7
   0.835179E+02   0.641751E+02 7
   0.861021E+02   0.642670E+02 7
   0.886993E+02   0.643131E+02 7
   0.913007E+02   0.643131E+02 7
   0.938979E+02   0.642670E+02 7
   0.964821E+02   0.641751E+02 7
   0.990450E+02   0.640378E+02 7
   0.101579E+03   0.638559E+02 7
   0.104076E+03   0.636302E+02 7
   0.106530E+03   0.633620E+02 7
   0.108936E+03   0.630524E+02 7
   0.111288E+03   0.627030E+02 7
   0.113581E+03   0.623151E+02 7
   0.115814E+03   0.618905E+02 7
   0.117983E+03   0.614307E+02 7
   0.120087E+03   0.609374E+02 7
   0.122124E+03   0.604124E+02 7
   0.124095E+03   0.598573E+02 7
   0.126000E+03   0.592737E+02 7
   0.540000E+02   0.582825E+02 7
   0.558508E+02   0.588608E+02 7
   0.577630E+02   0.594117E+02 7
   0.597367E+02   0.599338E+02 7
   0.617717E+02   0.604254E+02 7
   0.638670E+02   0.608851E+02 7
   0.660214E+02   0.613113E+02 7
   0.682326E+02   0.617025E+02 7
   0.704980E+02   0.620571E+02 7
   0.728139E+02   0.623739E+02 7
   0.751762E+02   0.626513E+02 7
   0.775798E+02   0.628884E+02 7
   0.800191E+02   0.630839E+02 7
   0.824879E+02   0.632369E+02 7
   0.849791E+02   0.633467E+02 7
   0.874857E+02   0.634129E+02 7
   0.900000E+02   0.634349E+02 7
   0.925143E+02   0.634129E+02 7
   0.950209E+02   0.633467E+02 7
   0.975121E+02   0.632369E+02 7
   0.999809E+02   0.630839E+02 7
   0.102420E+03   0.628884E+02 7
   0.104824E+03   0.626513E+02 7
   0.107186E+03   0.623739E+02 7
   0.109502E+03   0.620571E+02 7
   0.111767E+03   0.617025E+02 7
   0.113979E+03   0.613113E+02 7
   0.116133E+03   0.608851E+02 7
   0.118228E+03   0.604254E+02 7
   0.120263E+03   0.599338E+02 7
   0.122237E+03   0.594117E+02 7
   0.124149E+03   0.588608E+02 7
   0.126000E+03   0.582825E+02 7
   0.540000E+02   0.572914E+02 7
   0.558004E+02   0.578641E+02 7
   0.576577E+02   0.584105E+02 7
   0.595720E+02   0.589292E+02 7
   0.615430E+02   0.594189E+02 7
   0.635700E+02   0.598779E+02 7
   0.656518E+02   0.603050E+02 7
   0.677865E+02   0.606987E+02 7
   0.699717E+02   0.610576E+02 7
   0.722045E+02   0.613805E+02 7
   0.744811E+02   0.616660E+02 7
   0.767974E+02   0.619131E+02 7
   0.791483E+02   0.621206E+02 7
   0.815284E+02   0.622878E+02 7
   0.839319E+02   0.624138E+02 7
   0.863522E+02   0.624982E+02 7
   0.887829E+02   0.625405E+02 7
   0.912171E+02   0.625405E+02 7
   0.936478E+02   0.624982E+02 7
   0.960681E+02   0.624138E+02 7
   0.984716E+02   0.622878E+02 7
   0.100852E+03   0.621206E+02 7
   0.103203E+03   0.619131E+02 7
   0.105519E+03   0.616660E+02 7
   0.107795E+03   0.613805E+02 7
   0.110028E+03   0.610576E+02 7
   0.112214E+03   0.606987E+02 7
   0.114348E+03   0.603050E+02 7
   0.116430E+03   0.598779E+02 7
   0.118457E+03   0.594189E+02 7
   0.120428E+03   0.589292E+02 7
   0.122342E+03   0.584105E+02 7
   0.124200E+03   0.578641E+02 7
   0.126000E+03   0.572914E+02 7
   0.540000E+02   0.563002E+02 7
   0.557532E+02   0.568671E+02 7
   0.575592E+02   0.574088E+02 7
   0.594181E+02   0.579239E+02 7
   0.613295E+02   0.584110E+02 7
   0.632929E+02   0.588689E+02 7
   0.653072E+02   0.592963E+02 7
   0.673707E+02   0.596918E+02 7
   0.694815E+02   0.600541E+02 7
   0.716369E+02   0.603821E+02 7
   0.738338E+02   0.606746E+02 7
   0.760684E+02   0.609305E+02 7
   0.783364E+02   0.611488E+02 7
   0.806333E+02   0.613286E+02 7
   0.829538E+02   0.614693E+02 7
   0.852923E+02   0.615702E+02 7
   0.876431E+02   0.616309E+02 7
   0.900000E+02   0.616512E+02 7
   0.923569E+02   0.616309E+02 7
   0.947077E+02   0.615702E+02 7
   0.970462E+02   0.614693E+02 7
   0.993667E+02   0.613286E+02 7
   0.101664E+03   0.611488E+02 7
   0.103932E+03   0.609305E+02 7
   0.106166E+03   0.606746E+02 7
   0.108363E+03   0.603821E+02 7
   0.110518E+03   0.600541E+02 7
   0.112629E+03   0.596918E+02 7
   0.114693E+03   0.592963E+02 7
   0.116707E+03   0.588689E+02 7
   0.118671E+03   0.584110E+02 7
   0.120582E+03   0.579239E+02 7
   0.122441E+03   0.574088E+02 7
   0.124247E+03   0.568671E+02 7
   0.126000E+03   0.563002E+02 7
   0.540000E+02   0.553090E+02 7
   0.557090E+02   0.558700E+02 7
   0.574669E+02   0.564066E+02 7
   0.592739E+02   0.569177E+02 7
   0.611298E+02   0.574019E+02 7
   0.630339E+02   0.578582E+02 7
   0.649853E+02   0.582853E+02 7
   0.669826E+02   0.586819E+02 7
   0.690240E+02   0.590469E+02 7
   0.711073E+02   0.593792E+02 7
   0.732296E+02   0.596776E+02 7
   0.753879E+02   0.599412E+02 7
   0.775784E+02   0.601690E+02 7
   0.797969E+02   0.603601E+02 7
   0.820391E+02   0.605140E+02 7
   0.843000E+02   0.606299E+02 7
   0.865745E+02   0.607074E+02 7
   0.888572E+02   0.607462E+02 7
   0.911428E+02   0.607462E+02 7
   0.934255E+02   0.607074E+02 7
   0.957000E+02   0.606299E+02 7
   0.979609E+02   0.605140E+02 7
   0.100203E+03   0.603601E+02 7
   0.102422E+03   0.601690E+02 7
   0.104612E+03   0.599412E+02 7
   0.106770E+03   0.596776E+02 7
   0.108893E+03   0.593792E+02 7
   0.110976E+03   0.590469E+02 7
   0.113017E+03   0.586819E+02 7
   0.115015E+03   0.582853E+02 7
   0.116966E+03   0.578582E+02 7
   0.118870E+03   0.574019E+02 7
   0.120726E+03   0.569177E+02 7
   0.122533E+03   0.564066E+02 7
   0.124291E+03   0.558700E+02 7
   0.126000E+03   0.553090E+02 7
   0.540000E+02   0.543178E+02 7
   0.556674E+02   0.548726E+02 7
   0.573803E+02   0.554039E+02 7
   0.591388E+02   0.559107E+02 7
   0.609426E+02   0.563917E+02 7
   0.627913E+02   0.568459E+02 7
   0.646840E+02   0.572721E+02 7
   0.666195E+02   0.576692E+02 7
   0.685962E+02   0.580362E+02 7
   0.706121E+02   0.583719E+02 7
   0.726648E+02   0.586753E+02 7
   0.747517E+02   0.589456E+02 7
   0.768693E+02   0.591817E+02 7
   0.790142E+02   0.593829E+02 7
   0.811825E+02   0.595486E+02 7
   0.833698E+02   0.596780E+02 7
   0.855717E+02   0.597708E+02 7
   0.877834E+02   0.598267E+02 7
   0.900000E+02   0.598453E+02 7
   0.922166E+02   0.598267E+02 7
   0.944283E+02   0.597708E+02 7
   0.966302E+02   0.596780E+02 7
   0.988175E+02   0.595486E+02 7
   0.100986E+03   0.593829E+02 7
   0.103131E+03   0.591817E+02 7
   0.105248E+03   0.589456E+02 7
   0.107335E+03   0.586753E+02 7
   0.109388E+03   0.583719E+02 7
   0.111404E+03   0.580362E+02 7
   0.113381E+03   0.576692E+02 7
   0.115316E+03   0.572721E+02 7
   0.117209E+03   0.568459E+02 7
   0.119057E+03   0.563917E+02 7
   0.120861E+03   0.559107E+02 7
   0.122620E+03   0.554039E+02 7
   0.124333E+03   0.548726E+02 7
   0.126000E+03   0.543178E+02 7
   0.540000E+02   0.533267E+02 7
   0.556282E+02   0.538750E+02 7
   0.572988E+02   0.544008E+02 7
   0.590117E+02   0.549029E+02 7
   0.607669E+02   0.553803E+02 7
   0.625637E+02   0.558320E+02 7
   0.644015E+02   0.562568E+02 7
   0.662792E+02   0.566539E+02 7
   0.681954E+02   0.570221E+02 7
   0.701483E+02   0.573605E+02 7
   0.721359E+02   0.576681E+02 7
   0.741558E+02   0.579440E+02 7
   0.762051E+02   0.581874E+02 7
   0.782807E+02   0.583976E+02 7
   0.803792E+02   0.585738E+02 7
   0.824968E+02   0.587155E+02 7
   0.846295E+02   0.588222E+02 7
   0.867733E+02   0.588935E+02 7
   0.889237E+02   0.589292E+02 7
   0.910763E+02   0.589292E+02 7
   0.932267E+02   0.588935E+02 7
   0.953705E+02   0.588222E+02 7
   0.975032E+02   0.587155E+02 7
   0.996208E+02   0.585738E+02 7
   0.101719E+03   0.583976E+02 7
   0.103795E+03   0.581874E+02 7
   0.105844E+03   0.579440E+02 7
   0.107864E+03   0.576681E+02 7
   0.109852E+03   0.573605E+02 7
   0.111805E+03   0.570221E+02 7
   0.113721E+03   0.566539E+02 7
   0.115599E+03   0.562568E+02 7
   0.117436E+03   0.558320E+02 7
